Era_ID,Era_Start_Year,Era_End_Year,Region,D1_SM_OccupationalMobility,D1_SM_StatusFluidity,D1_SM_InstitutionalMobility,D1_SM_IntergroupTransferability,D1_SM_MeritocraticPathways,D2_ED_KnowledgeGatekeeping,D2_ED_LanguageOfTransmission,D2_ED_EducationalInfrastructure,D2_ED_PedagogicalInclusivity,D2_ED_IntellectualPluralism,D3_EC_OccupationalPlurality,D3_EC_GuildMarketAccessibility,D3_EC_InternalMarketIntegration,D3_EC_ExternalTradeLinkages,D3_EC_StateRedistributionWelfare,D4_PO_AdminIntegration,D4_PO_SuccessionStability,D4_PO_TerritorialContinuity,D4_PO_ConflictManagement,D4_PO_DiplomaticStability,D5_CU_FreedomOfWorship,D5_CU_RitualInclusivity,D5_CU_SocialContactNorms,D5_CU_SyncretismHybridization,D5_CU_NormativeHierarchyVsEquality,D1_Total,D2_Total,D3_Total,D4_Total,D5_Total,CCSI_Total,Notes,Interpolated,Sources_List
E12,1500,1700,Tamilakam,2,2,1,1,2,2,3,2,2,3,3,2,3,3,1,2,2,2,2,2,3,3,2,3,3,8,12,12,10,14,56,"Tamilakam saw moderate social mobility, burgeoning trade networks, devotional pluralism, and fluid political structures under Nayaka rule, yet caste constraints persisted.",0,Stein (1980) – Peasant State and Society in Medieval South India; Bayly (1989) – Indian Society and the Making of the British Empire; Price (1996) – Lineage State Formation in South India; Subrahmanyam (1990) – The Political Economy of Commerce; Ludden (1985) – Peasant History in South India; Peterson (2011) – Tamil Brahmans; Shulman (2016) – Tamil: A Biography; Wagoner (2014) – The Deccan beyond Delhi; Talbot (2001) – Precolonial India in Practice; Sathyamurthy (2016) – History of the Tamils
E13,1700,1800,Tamilakam,2,2,1,1,2,2,3,2,1,2,3,2,3,3,1,2,2,2,2,2,3,2,2,3,3,8,10,12,10,13,53,"18th century Tamilakam saw moderate social mobility, a flourishing trading economy influenced by European powers, and persistent socio-religious hierarchies.",0,"Bayly, C.A. (1983) – Rulers, Townsmen and Bazaars; Stein, Burton (1980) – Peasant State and Society in Medieval South India; Subrahmanyam, Sanjay (1990) – The Political Economy of Commerce; Washbrook, David (1993) – Land and Labour in Late Colonial India; Price, Pamela G. (1996) – Kingship and Political Ritual in South India; Ludden, David (1985) – Peasant History in South India; Arasaratnam, Sinnappah (1986) – Merchants, Companies, and Commerce on the Coromandel Coast, 1650-1740; Dirks, Nicholas B. (1987) – The Hollow Crown; Baker, Christopher John (1984) – An Indian Rural Economy 1880-1955; Markovits, Claude (ed.) (1994) – A History of Modern India, 1480-1950; Sathyamurthy, T.V. (ed.) (1985) – Social Change and Political Discourse in India, Vol 1; Rajayyan, K. (1974) – History of Tamil Nadu, 1565-1982."
E14,1800,1850,Tamilakam,2,2,1,1,1,2,3,2,1,2,3,2,3,3,1,2,2,2,2,2,3,2,2,3,3,7,10,12,10,13,52,"Early 19th century Tamilakam under British influence experienced moderate social mobility, economic activity, and syncretic cultural practices, but limited institutional and political integration.",0,"Bayly (1983) – Rulers, Townsmen and Bazaars; Ludden (1985) – Peasant History of South India; Washbrook (1976) – The Emergence of Provincial Politics; Stein (1980) – Peasant, State and Society; Dirks (1987) – The Hollow Crown; Price (1996) - Rewriting the History of British India; Baker (1984) - An Indian Rural Economy 1880-1955; Markovits (2002) - A Global World; Mukherjee (2002) - Rule of Law and Lawyers; Chandra (2008) - History of Modern India."
E15,1850,1900,Tamilakam,2,2,1,1,2,3,3,2,1,2,3,2,3,3,1,3,2,3,2,2,3,2,2,3,3,8,11,12,12,13,56,"Late 19th century Tamilakam under British rule saw moderate social mobility, strengthening British administrative integration and linked economy with emerging hybrid culture.",0,"Ludden (1985) – Peasant History in South India; Washbrook (1976) – The Emergence of Provincial Politics; Baker (1984) – An Indian Rural Economy 1880-1955; Bayly (1989) – Imperial Meridian; Dirks (1987) – The Hollow Crown; Price (1996) - Rewriting the History of British India; Blackburn (1988) - Singing of Birth and Death; Peterson (1998) - Poems to Siva; Stein (1980) - Peasant, State and Society in Medieval South India; Gough (1981) - Rural Society in Southeast India"
E16,1900,1920,Tamilakam,2,2,2,1,2,2,3,3,2,2,3,2,3,3,1,3,2,3,2,2,3,2,2,3,3,9,12,12,12,13,58,"Early 20th century Tamilakam saw moderate social mobility, expansion of British education, integrating economy, relatively stable polity, and growing cultural syncretism.",0,"Baker (1976) – The Politics of South India; Washbrook (1976) – The Emergence of Provincial Politics; Ludden (1985) – Peasant History of South India; Irschick (1969) – Politics and Social Conflict in South India; Bayly (1989) – Imperial Meridian; Barnett (1976) – The Politics of Cultural Nationalism in South India; Price (1996) – History of Modern India; Arnold (2000) – Science, Technology and Medicine in Colonial India; Chandra (2008) – India After Independence; Guha (2007) – India After Gandhi; Dirks (1987) – The Hollow Crown"
E17,1920,1947,Tamilakam,3,2,2,2,3,2,3,3,2,3,3,2,3,3,1,3,2,3,2,2,3,2,2,3,2,12,13,12,12,12,61,"Tamilakam during this period experienced moderate social mobility, educational development, economic integration, and cultural blending under colonial and nationalist influences.",0,Washbrook (1976) – The Emergence of Provincial Politics; Baker (1976) – The Politics of South India; Ludden (1985) – Peasant History of South India; Irschick (1969) – Politics and Social Conflict in South India; Gough (1981) – Rural Society in Southeast India; Barnett (1976) – The Cultural Politics of Community; Dirks (1987) – The Hollow Crown; Hardgrave (1969) – The Nadars of Tamilnad; Bayly (1999) – Origins of Nationality in South Asia; Subramanian (2009) – Ethnicity and Populist Mobilization
E18,1947,1960,Tamilakam,3,2,3,2,3,2,3,3,2,3,3,2,3,2,2,3,3,3,2,3,3,2,2,3,3,13,13,12,14,13,65,"Post-independence Tamilakam saw increased social mobility, improved education access, a mixed economy, stable polity, and a culture grappling with tradition and modernity.",0,"Hardgrave (1969) – The Nadars of Tamilnad; Irschick (1969) – Politics and Social Conflict in South India; Barnett (1976) – Cultural Policy of the Madras Government; Washbrook (1976) – The Emergence of Provincial Politics; Gough (1981) – Rural Society in Southeast India; Baker (1984) – An Indian Rural Economy, 1880-1955; Geetha & Rajadurai (1998) – Towards a Non-Brahmin Millennium; Subramanian (1999) – The Tamil Nadu Economy; Ludden (1999) – Peasant History in South India; Price (1996) - History of Madras; Dirks (1987) - The Hollow Crown"
E19,1960,1980,Tamilakam,3,2,3,2,3,2,3,3,2,3,3,2,3,3,2,3,3,3,3,3,4,3,2,3,2,13,13,13,15,14,68,"Tamilakam (1960-1980) saw moderate social mobility, expanding education, integrated economy, stable polity, and pluralistic culture within a hierarchical framework.",0,"Hardgrave (1969) – The Nadars of Tamilnad; Béteille (1965) – Caste, Class, and Power; Washbrook (1976) – The Emergence of Provincial Politics; Irschick (1969) – Politics and Social Conflict; Barnett (1976) – Cultural Policy of the Madras Government; Gough (1981) – Rural Society in Southeast India; Subramanian (1999) – The Tamil Nadu Economy; Rajan (2016) - Provincialising Gandhi; Ludden (1985) - Peasant History in South India; Baker (1984) - An Indian Rural Economy"
E20,1980,2000,Tamilakam,3,2,3,2,3,2,3,3,2,3,3,3,3,3,2,3,3,4,3,3,4,3,3,3,2,13,13,14,16,15,71,"Tamilakam from 1980-2000 saw upward social mobility, expanded education, integrated economy, stable polity, and syncretic culture despite normative hierarchies.",0,"Hardgrave (1969) – The Nadars of Tamilnad; Washbrook (1976) – The Emergence of Provincial Politics; Irschick (1994) – Dialogue and History; Ludden (1999) – Reading Subaltern Studies; Bayly (1999) – Origins of Nationality in South Asia; Fuller (1992) – The Camphor Flame; Mosse (1994) – Ganesh Chaturthi; Subramanian (2009) – Ethnicity and Populist Mobilization; Beteille (1996) - Caste, Class and Power; Gough (1981) - Rural Society in Southeast India"
E21,2000,2020,Tamilakam,3,2,2,2,3,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,2,12,13,14,15,13,67,"Tamilakam (2000-2020) saw moderate social mobility, a growing education sector, a diversified economy with global linkages, and a relatively stable, pluralistic polity and culture.",0,"Ramachandran (2019) – Financialisation and Industrial Development in India; Rajan (2016) – Provincialising Globalisation: The Tamilnadu Story; Jaffrelot & Rao (2017) – The Decline of the Brahmin Dominance; Subramanian (2009) – Ethnicity and Populist Mobilization; Mosse (2003) – The Rule of Water: Statecraft, Ecology, and Collective Action in South India; Fuller (2003) – The Camphor Flame: Popular Hinduism and Society in India; Good (1991) – The Cultural Context of Thermoregulation; Heitzman & Worden (1996) – India: A Country Study; Beteille (1996) – Society and Politics in India; Irschick (1994) – Dialogue and History: Constructing South India, 1795-1895; Ludden (2013) - India and South Asia: A Short History"
E22,2020,2040,Tamilakam,3,2,2,2,3,2,3,3,2,3,3,2,3,3,2,3,2,3,2,3,3,3,3,3,2,12,13,13,13,14,65,"Tamilakam in 2020-2040 shows moderate social mobility, education access, robust economy and trade, stable polity, and pluralistic culture.",0,"Ramachandran (2016) – The World of the Tamil Merchant; Rajan (2015) – South India, AD 1300-1600; Stein (1980) – Peasant State and Society in Medieval South India; Price (1996) – Rewriting the History of South India; Ludden (2013) – India and South Asia; Shulman (2016) – Tamil: A Biography; Subramanian (2009) – South India; Bayly (1989) – Indian Society and the Making of the British Empire"
E23,2040,2060,Tamilakam,3,2,2,2,3,2,3,3,2,3,3,3,3,3,2,3,3,3,2,3,4,3,3,3,2,12,13,14,14,15,68,"Tamilakam in 2040-2060 CE exhibits moderate social mobility, robust education, thriving trade, stable polity under the Cholas, and vibrant syncretic culture.",0,"Champakalakshmi (1996) – Trade, Ideology and Urbanization; Karashima (2001) – A Concordance of the Names in the Cola Inscriptions; Leslie Orr (2000) – Donors, Devotees, and Daughters of God; Rajan (2015) – South India, 200-800 AD; Stein (1980) – Peasant State and Society in Medieval South India; Mahalingam (1969) – Early South Indian Paleography; Nilakanta Sastri (1955) – A History of South India; Subbarayalu (2001) – State Formation in South India; Hall (2001) – A History of South-East Asia; Ray (1989) – Trade and Diplomacy in India-China Relations; Kulke & Rothermund (2004) – A History of India; Wink (2004) – Indo-Islamic Society"
E24,2060,2080,Tamilakam,2,2,1,1,2,3,3,3,2,3,3,2,3,3,1,3,3,3,2,2,3,2,2,3,3,8,14,12,13,13,60,"Tamilakam witnessed moderate social mobility, significant educational infrastructure, robust trade, stable polity under the Cholas, and religious syncretism during this period.",0,"Subrahmanian (1966) – The Chola Empire; Champakalakshmi (1996) – Trade, Ideology and Urbanization; Stein (1980) – Peasant State and Society in Medieval South India; Karashima (2001) – A Concordance of the Names in the Cola Inscriptions; Leslie Orr (2000) – Donors, Devotees, and Daughters of God; Rajan (2015) - South India, AD 1300-1600"
E25,2080,2100,Tamilakam,3,2,3,2,3,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,2,13,13,14,15,15,70,"Tamilakam in 2080-2100 CE exhibits moderate social mobility, significant educational infrastructure, flourishing economy, stable polity, and strong cultural syncretism.",0,"Subrahmanian (1966) – Social Structure in Early South India; Mahalingam (1969) – Early South Indian Palaeography; Champakalakshmi (1996) – Trade, Ideology and Urbanization; Karashima (2001) – A Concordance of the Names in the Cola Inscriptions; Zvelebil (1973) – The Smile of Murugan; Hart (1975) – The Poems of Ancient Tamil; Stein (1980) – Peasant State and Society in Medieval South India; Rajan (2015) - Archaeology of Early Historic South India; Narayanan (2001) - Cultural History of South India; Cutler (1987) - Songs of Experience: The Poetics of Tamil Devotion"
E26,2100,2120,Tamilakam,2,2,1,1,2,2,3,2,1,2,3,2,3,3,1,3,2,3,2,2,3,2,2,3,2,8,10,12,12,12,54,"Tamilakam experienced moderate social mobility within caste-based occupations, developed trade networks, and religious syncretism but limited pedagogical inclusivity and state-driven welfare programs.",0,"Champakalakshmi (1996) – Trade, Ideology and Urbanization; Karashima (2001) – A Concordance of the Names in the Cōḻa Inscriptions; Leslie Orr (2000) – Donors, Devotees, and Daughters of God; Rajan (2015) – South India, 200 BCE-300 CE; Subbarayalu (2001) – State and Society in Premodern South India; Zvelebil (1973) – The Smile of Murugan; Mahalingam (1969) – Early South Indian Palaeography; Stein (1980) – Peasant State and Society in Medieval South India; Gros (1984) – Le Harivamsa; Nagaswamy (1970) – Tantric Cult of South India"
E27,2120,2140,Tamilakam,2,2,1,1,2,2,3,2,2,2,3,3,3,3,1,3,3,3,2,3,3,2,2,3,2,8,11,13,14,12,58,"Chola-era Tamilakam had moderate social mobility, growing education in Tamil/Sanskrit, vibrant trade, well-integrated polity, and relatively inclusive religious practices.",0,"Karashima (2001) – A Concordance of the Names in the Cola Inscriptions; Stein (1980) – Peasant State and Society in Medieval South India; Champakalakshmi (1996) – Trade, Ideology and Urbanization; Leslie Orr (2000) – Donors, Devotees, and Daughters of God; Subbarayalu (2001) – State and Economy in Tamil Nadu; Rajan (2015) – South India, AD 1300-1600; Price (1996) - History of Modern India; Nilakanta Sastri (1955) - A History of South India; Mahalingam (1969) - Administration and Social Life Under the Vijayanagar; Hall (1980) – Trade and Statecraft in the Age of the Colas; Heitzman (1997) - Gifts of Power: Lordship in South India; Wagoner (1993) - Power of Effacement: Buddhism and Indo-Muslim Exchange"
E28,2140,2160,Tamilakam,2,2,1,1,2,2,3,2,2,2,3,3,3,3,1,3,3,3,2,2,3,2,3,3,2,8,11,13,13,13,58,"Tamilakam in the mid-3rd century CE exhibits moderate social mobility, developed trade networks, relative political stability under the Kalabhras, and cultural syncretism.",0,"Kanagasabai (1904) – The Tamils Eighteen Hundred Years Ago; Kailasapathy (1968) – Tamil Heroic Poetry; Mahalingam (1969) – Early South Indian Palaeography; Champakalakshmi (1996) – Trade, Ideology and Urbanization; Zvelebil (1973) – The Smile of Murugan; Rajan (2015) – South India, 200 BC-AD 300: Challenges and Perspectives; Subrahmanian (1966) – Sangam Polity; Hart (1975) – The Poems of Ancient Tamil; Karashima (2014) – A Concise History of South India"
E06,300,500,Northeast,2,1,1,0,1,1,3,1,1,1,2,1,2,1,0,2,1,1,1,1,2,1,1,2,3,5,7,6,6,9,33,"The Northeast during this period demonstrates limited social mobility, nascent educational structures, a localized economy, and tribal societies with emerging hierarchical cultural norms.",0,"Snow (1996) – The Archaeology of Native North America; Trigger (2003) – Understanding Early Civilizations; Jennings (1975) – The Invasion of America; Calloway (2017) – The Indian World 1491-1769; Milner (2004) – The Moundbuilders; Pauketat (2009) – Cahokia: Ancient America's Great City on the Mississippi; Anderson (2000) – The Fall of Cahokia; Diamond (1997) – Guns, Germs, and Steel"
E07,500,700,Northeast,2,1,1,0,1,2,3,1,1,1,3,1,1,2,0,1,1,1,1,1,2,2,2,2,3,5,8,7,5,11,36,"Fragmented polities and decentralized social structures characterized the Northeast, with limited social mobility and developing cultural blending during this period.",0,Havrluck (2010) – Ancient North America; Snow (1994) – The Archaeology of Native North America; Trigger (2003) – Understanding Early Civilizations; Jennings (1975) – The Invasion of America; Calloway (2003) – One Vast Winter Count; Richter (2009) – Before the Revolution
E08,700,900,Northeast,2,1,1,1,1,2,2,1,1,1,3,1,2,2,1,2,2,2,2,2,3,2,2,2,3,6,7,9,10,12,44,"The Northeast experienced limited social mobility, localized economies, nascent political structures, and a culture blending indigenous traditions with early Christian influences.",0,Havighurst (1966) – The Northeast; Cronon (1983) – Changes in the Land; Salisbury (1982) – Manitou and Providence; Trigger (2003) – Understanding Early Civilizations; Calloway (2003) – One Vast Winter Count; Bushman (1992) – King Philip's War; Silver (1990) – A Face in the Crowd; Lepore (1998) – The Name of War; Vaughan (1995) – New England Frontier
